country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Ecuador,2023-07-02,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,8.556422,29.700468,81983.3,4506.9316,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-03,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-04,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-05,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-06,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-07,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-08,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-09,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,7.297782,29.573961,82097.7,4513.2207,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-10,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-11,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-12,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-13,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-14,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-15,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-16,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,12.785388,29.481758,82293.7,4523.995,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-17,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-18,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-19,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-20,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-21,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-22,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-23,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,10.687019,29.37825,82458.9,4533.077,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-24,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-25,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-26,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-27,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-28,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-29,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-30,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,7.775719,29.262472,82576.5,4539.542,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-07-31,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-01,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-02,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-03,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-04,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-05,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-06,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,5.171521,29.130802,82656.7,4543.9507,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-07,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-08,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-09,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-10,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-11,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-12,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-13,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,7.5505986,29.014189,82773.1,4550.3496,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-14,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-15,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-16,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-17,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-18,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-19,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-20,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,2.8655856,28.872307,82817.7,4552.802,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-21,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-22,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-23,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-24,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-25,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-26,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-27,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,8.172125,28.763206,82941.9,4559.6294,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-28,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-29,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-30,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-08-31,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-09-01,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-09-02,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-09-03,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,2.3229423,28.618744,82978.7,4561.6523,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-09-04,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2023-09-05,1062275.0,0.0,0.0,59598.492,0.0,0.0,36019.0,0.0,0.0,2020.8308,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52015,,,,,4.2931304,43.655678,0.00024492835,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
